Time	LOSdot	ZEM	NC	VC
6.62095,	0.00875641,	413.671,	144.901,	3788.71
6.62115,	0.00875636,	413.621,	144.901,	3788.69
6.62135,	0.00875631,	413.572,	144.9,	3788.68
6.62155,	0.00875626,	413.523,	144.9,	3788.67
6.62175,	0.00875621,	413.473,	144.9,	3788.66
6.62195,	0.00875616,	413.424,	144.9,	3788.64
6.62215,	0.00875611,	413.375,	144.9,	3788.63
6.62234,	0.00875605,	413.326,	144.9,	3788.62
6.62254,	0.00875601,	413.276,	144.9,	3788.61
6.62274,	0.00875595,	413.227,	144.9,	3788.59
6.62294,	0.0087559,	413.178,	144.899,	3788.58
6.62314,	0.00875585,	413.129,	144.899,	3788.57
6.62334,	0.0087558,	413.079,	144.899,	3788.56
6.62354,	0.00875575,	413.03,	144.899,	3788.54
6.62374,	0.00875569,	412.981,	144.899,	3788.53
6.62394,	0.00875564,	412.931,	144.899,	3788.52
6.62414,	0.00875559,	412.882,	144.899,	3788.51
6.62434,	0.00875554,	412.833,	144.898,	3788.49
6.62454,	0.00875549,	412.784,	144.898,	3788.48
6.62474,	0.00875544,	412.735,	144.898,	3788.47
6.62494,	0.00875539,	412.685,	144.898,	3788.46
6.62514,	0.00875534,	412.636,	144.898,	3788.45
6.62534,	0.00875529,	412.587,	144.898,	3788.43
6.62554,	0.00875524,	412.538,	144.898,	3788.42
6.62574,	0.00875518,	412.488,	144.898,	3788.41
6.62594,	0.00875513,	412.439,	144.897,	3788.4
6.62614,	0.00875508,	412.39,	144.897,	3788.38
6.62634,	0.00875503,	412.341,	144.897,	3788.37
6.62654,	0.00875498,	412.292,	144.897,	3788.36
6.62674,	0.00875493,	412.242,	144.897,	3788.35
6.62694,	0.00875488,	412.193,	144.897,	3788.33
6.62714,	0.00875483,	412.144,	144.897,	3788.32
6.62734,	0.00875478,	412.095,	144.897,	3788.31
6.62754,	0.00875473,	412.046,	144.897,	3788.3
6.62774,	0.00875468,	411.997,	144.896,	3788.28
6.62794,	0.00875462,	411.948,	144.896,	3788.27
6.62814,	0.00875457,	411.898,	144.896,	3788.26
6.62834,	0.00875452,	411.849,	144.896,	3788.25
6.62854,	0.00875447,	411.8,	144.896,	3788.23
6.62874,	0.00875442,	411.751,	144.896,	3788.22
6.62894,	0.00875437,	411.702,	144.896,	3788.21
6.62914,	0.00875432,	411.653,	144.895,	3788.2
6.62934,	0.00875427,	411.604,	144.895,	3788.18
6.62954,	0.00875422,	411.554,	144.895,	3788.17
6.62974,	0.00875417,	411.505,	144.895,	3788.16
6.62994,	0.00875412,	411.456,	144.895,	3788.15
6.63014,	0.00875407,	411.407,	144.895,	3788.13
6.63034,	0.00875402,	411.358,	144.895,	3788.12
6.63054,	0.00875396,	411.309,	144.895,	3788.11
6.63074,	0.00875391,	411.26,	144.895,	3788.1
6.63094,	0.00875387,	411.211,	144.894,	3788.08
6.63114,	0.00875382,	411.162,	144.894,	3788.07
6.63134,	0.00875376,	411.112,	144.894,	3788.06
6.63154,	0.00875372,	411.063,	144.894,	3788.05
6.63174,	0.00875366,	411.014,	144.894,	3788.03
6.63194,	0.00875362,	410.965,	144.894,	3788.02
6.63213,	0.00875356,	410.916,	144.894,	3788.01
6.63233,	0.00875351,	410.867,	144.894,	3788
6.63253,	0.00875346,	410.818,	144.894,	3787.98
6.63273,	0.00875341,	410.769,	144.893,	3787.97
6.63293,	0.00875336,	410.72,	144.893,	3787.96
6.63313,	0.00875331,	410.671,	144.893,	3787.95
6.63333,	0.00875326,	410.622,	144.893,	3787.93
6.63353,	0.00875321,	410.573,	144.893,	3787.92
6.63373,	0.00875316,	410.524,	144.893,	3787.91
6.63393,	0.00875311,	410.475,	144.893,	3787.9
6.63413,	0.00875306,	410.426,	144.893,	3787.89
6.63433,	0.00875301,	410.377,	144.893,	3787.87
6.63453,	0.00875297,	410.328,	144.893,	3787.86
6.63473,	0.00875292,	410.279,	144.892,	3787.85
6.63493,	0.00875286,	410.23,	144.892,	3787.84
6.63513,	0.00875281,	410.181,	144.892,	3787.82
6.63533,	0.00875276,	410.132,	144.892,	3787.81
6.63553,	0.00875271,	410.083,	144.892,	3787.8
6.63573,	0.00875266,	410.034,	144.892,	3787.79
6.63593,	0.00875262,	409.985,	144.892,	3787.77
6.63613,	0.00875256,	409.936,	144.892,	3787.76
6.63633,	0.00875252,	409.887,	144.892,	3787.75
6.63653,	0.00875247,	409.838,	144.892,	3787.74
6.63673,	0.00875244,	409.79,	144.892,	3787.72
6.63693,	0.00875241,	409.742,	144.892,	3787.71
6.63713,	0.00875237,	409.694,	144.892,	3787.7
6.63733,	0.00875234,	409.645,	144.892,	3787.69
6.63753,	0.00875231,	409.597,	144.893,	3787.67
6.63773,	0.00875228,	409.549,	144.893,	3787.66
6.63793,	0.00875225,	409.501,	144.893,	3787.65
6.63813,	0.00875222,	409.453,	144.893,	3787.64
6.63833,	0.00875217,	409.404,	144.893,	3787.62
6.63853,	0.00875212,	409.355,	144.893,	3787.61
6.63873,	0.00875207,	409.307,	144.893,	3787.6
6.63893,	0.00875202,	409.258,	144.893,	3787.59
6.63913,	0.00875198,	409.209,	144.893,	3787.57
6.63933,	0.00875193,	409.16,	144.893,	3787.56
6.63953,	0.00875187,	409.111,	144.893,	3787.55
6.63973,	0.00875182,	409.062,	144.892,	3787.54
6.63993,	0.00875178,	409.013,	144.892,	3787.52
6.64013,	0.00875173,	408.964,	144.892,	3787.51
6.64033,	0.00875168,	408.915,	144.892,	3787.5
6.64053,	0.00875163,	408.867,	144.892,	3787.49
6.64073,	0.00875158,	408.818,	144.892,	3787.47
6.64093,	0.00875153,	408.769,	144.892,	3787.46
6.64113,	0.00875148,	408.72,	144.892,	3787.45
6.64133,	0.00875143,	408.671,	144.892,	3787.44
6.64153,	0.00875139,	408.622,	144.892,	3787.42
6.64173,	0.00875134,	408.573,	144.892,	3787.41
6.64192,	0.00875129,	408.524,	144.891,	3787.4
6.64212,	0.00875123,	408.475,	144.891,	3787.39
6.64232,	0.00875119,	408.427,	144.891,	3787.37
6.64252,	0.00875114,	408.378,	144.891,	3787.36
6.64272,	0.00875109,	408.329,	144.891,	3787.35
6.64292,	0.00875104,	408.28,	144.891,	3787.34
6.64312,	0.00875099,	408.231,	144.891,	3787.32
6.64332,	0.00875094,	408.183,	144.891,	3787.31
6.64352,	0.0087509,	408.134,	144.891,	3787.3
6.64372,	0.00875085,	408.085,	144.891,	3787.29
6.64392,	0.0087508,	408.036,	144.891,	3787.27
6.64412,	0.00875075,	407.988,	144.891,	3787.26
6.64432,	0.0087507,	407.938,	144.891,	3787.25
6.64452,	0.00875065,	407.89,	144.89,	3787.24
6.64472,	0.0087506,	407.841,	144.89,	3787.22
6.64492,	0.00875056,	407.792,	144.89,	3787.21
6.64512,	0.00875051,	407.743,	144.89,	3787.2
6.64532,	0.00875046,	407.695,	144.89,	3787.19
6.64552,	0.00875041,	407.646,	144.89,	3787.17
6.64572,	0.00875036,	407.597,	144.89,	3787.16
6.64592,	0.00875032,	407.548,	144.89,	3787.15
6.64612,	0.00875026,	407.5,	144.89,	3787.14
6.64632,	0.00875022,	407.451,	144.89,	3787.12
6.64652,	0.00875017,	407.402,	144.89,	3787.11
6.64672,	0.00875012,	407.353,	144.89,	3787.1
6.64692,	0.00875007,	407.304,	144.889,	3787.09
6.64712,	0.00875002,	407.256,	144.889,	3787.07
6.64732,	0.00874997,	407.207,	144.889,	3787.06
6.64752,	0.00874993,	407.158,	144.889,	3787.05
6.64772,	0.00874988,	407.11,	144.889,	3787.04
6.64792,	0.00874983,	407.061,	144.889,	3787.03
6.64812,	0.00874978,	407.012,	144.889,	3787.01
6.64832,	0.00874974,	406.964,	144.889,	3787
6.64852,	0.00874969,	406.915,	144.889,	3786.99
6.64872,	0.00874964,	406.866,	144.889,	3786.98
6.64892,	0.00874959,	406.818,	144.889,	3786.96
6.64912,	0.00874954,	406.769,	144.889,	3786.95
6.64932,	0.00874949,	406.72,	144.889,	3786.94
6.64952,	0.00874945,	406.671,	144.889,	3786.93
6.64972,	0.0087494,	406.623,	144.889,	3786.91
6.64992,	0.00874935,	406.574,	144.889,	3786.9
6.65012,	0.0087493,	406.525,	144.888,	3786.89
6.65032,	0.00874925,	406.477,	144.888,	3786.88
6.65052,	0.00874921,	406.428,	144.888,	3786.86
6.65072,	0.00874916,	406.379,	144.888,	3786.85
6.65092,	0.00874912,	406.331,	144.888,	3786.84
6.65112,	0.00874907,	406.282,	144.888,	3786.83
6.65132,	0.00874902,	406.233,	144.888,	3786.81
6.65152,	0.00874897,	406.185,	144.888,	3786.8
6.65171,	0.00874892,	406.136,	144.888,	3786.79
6.65191,	0.00874887,	406.087,	144.888,	3786.78
6.65211,	0.00874883,	406.039,	144.888,	3786.76
6.65231,	0.00874878,	405.99,	144.888,	3786.75
6.65251,	0.00874873,	405.942,	144.888,	3786.74
6.65271,	0.00874868,	405.893,	144.888,	3786.73
6.65291,	0.00874864,	405.844,	144.888,	3786.71
6.65311,	0.00874859,	405.796,	144.888,	3786.7
6.65331,	0.00874854,	405.747,	144.888,	3786.69
6.65351,	0.0087485,	405.699,	144.887,	3786.68
6.65371,	0.00874845,	405.65,	144.887,	3786.66
6.65391,	0.0087484,	405.602,	144.887,	3786.65
6.65411,	0.00874835,	405.553,	144.887,	3786.64
6.65431,	0.00874831,	405.504,	144.887,	3786.63
6.65451,	0.00874826,	405.456,	144.887,	3786.61
6.65471,	0.00874821,	405.407,	144.887,	3786.6
6.65491,	0.00874816,	405.358,	144.887,	3786.59
6.65511,	0.00874812,	405.31,	144.887,	3786.58
6.65531,	0.00874807,	405.261,	144.887,	3786.56
6.65551,	0.00874802,	405.213,	144.887,	3786.55
6.65571,	0.00874798,	405.164,	144.887,	3786.54
6.65591,	0.00874793,	405.116,	144.887,	3786.53
6.65611,	0.00874788,	405.067,	144.887,	3786.51
6.65631,	0.00874783,	405.019,	144.887,	3786.5
6.65651,	0.00874779,	404.97,	144.887,	3786.49
6.65671,	0.00874774,	404.922,	144.887,	3786.48
6.65691,	0.00874769,	404.873,	144.887,	3786.46
6.65711,	0.00874765,	404.825,	144.887,	3786.45
6.65731,	0.0087476,	404.776,	144.887,	3786.44
6.65751,	0.00874755,	404.728,	144.886,	3786.43
6.65771,	0.00874751,	404.679,	144.886,	3786.41
6.65791,	0.00874746,	404.631,	144.886,	3786.4
6.65811,	0.00874741,	404.582,	144.886,	3786.39
6.65831,	0.00874737,	404.534,	144.886,	3786.38
6.65851,	0.00874732,	404.485,	144.886,	3786.36
6.65871,	0.00874728,	404.437,	144.886,	3786.35
6.65891,	0.00874723,	404.388,	144.886,	3786.34
6.65911,	0.00874718,	404.34,	144.886,	3786.33
6.65931,	0.00874714,	404.291,	144.886,	3786.31
6.65951,	0.00874709,	404.243,	144.886,	3786.3
6.65971,	0.00874704,	404.194,	144.886,	3786.29
6.65991,	0.00874699,	404.146,	144.886,	3786.28
6.66011,	0.00874695,	404.097,	144.886,	3786.26
6.66031,	0.0087469,	404.049,	144.886,	3786.25
6.66051,	0.00874686,	404.001,	144.886,	3786.24
6.66071,	0.00874681,	403.952,	144.886,	3786.23
6.66091,	0.00874676,	403.904,	144.886,	3786.21
6.66111,	0.00874672,	403.855,	144.886,	3786.2
6.6613,	0.00874667,	403.807,	144.886,	3786.19
6.6615,	0.00874662,	403.758,	144.886,	3786.18
6.6617,	0.00874658,	403.71,	144.886,	3786.16
6.6619,	0.00874653,	403.662,	144.886,	3786.15
6.6621,	0.00874649,	403.613,	144.886,	3786.14
6.6623,	0.00874644,	403.565,	144.886,	3786.13
6.6625,	0.00874639,	403.516,	144.885,	3786.11
6.6627,	0.00874634,	403.468,	144.885,	3786.1
6.6629,	0.0087463,	403.42,	144.886,	3786.09
6.6631,	0.00874625,	403.371,	144.885,	3786.08
6.6633,	0.00874621,	403.323,	144.885,	3786.06
6.6635,	0.00874616,	403.275,	144.885,	3786.05
6.6637,	0.00874612,	403.226,	144.885,	3786.04
6.6639,	0.00874607,	403.178,	144.885,	3786.03
6.6641,	0.00874603,	403.13,	144.885,	3786.01
6.6643,	0.00874598,	403.081,	144.885,	3786
6.6645,	0.00874594,	403.033,	144.885,	3785.99
6.6647,	0.00874589,	402.985,	144.885,	3785.98
6.6649,	0.00874584,	402.936,	144.885,	3785.96
6.6651,	0.00874579,	402.888,	144.885,	3785.95
6.6653,	0.00874575,	402.839,	144.885,	3785.94
6.6655,	0.0087457,	402.791,	144.885,	3785.93
6.6657,	0.00874566,	402.743,	144.885,	3785.91
6.6659,	0.00874561,	402.695,	144.885,	3785.9
6.6661,	0.00874557,	402.646,	144.885,	3785.89
6.6663,	0.00874552,	402.598,	144.885,	3785.88
6.6665,	0.00874548,	402.55,	144.885,	3785.86
6.6667,	0.00874543,	402.501,	144.885,	3785.85
6.6669,	0.00874539,	402.453,	144.885,	3785.84
6.6671,	0.00874534,	402.405,	144.885,	3785.83
6.6673,	0.00874529,	402.356,	144.885,	3785.81
6.6675,	0.00874525,	402.308,	144.885,	3785.8
6.6677,	0.0087452,	402.26,	144.885,	3785.79
6.6679,	0.00874516,	402.211,	144.885,	3785.78
6.6681,	0.00874511,	402.163,	144.885,	3785.76
6.6683,	0.00874506,	402.115,	144.885,	3785.75
6.6685,	0.00874502,	402.067,	144.885,	3785.74
6.6687,	0.00874498,	402.018,	144.885,	3785.73
6.6689,	0.00874493,	401.97,	144.885,	3785.71
6.6691,	0.00874489,	401.922,	144.885,	3785.7
6.6693,	0.00874484,	401.874,	144.885,	3785.69
6.6695,	0.0087448,	401.826,	144.885,	3785.68
6.6697,	0.00874475,	401.777,	144.885,	3785.66
6.6699,	0.00874471,	401.729,	144.885,	3785.65
6.6701,	0.00874466,	401.681,	144.885,	3785.64
6.6703,	0.00874462,	401.633,	144.885,	3785.63
6.6705,	0.00874457,	401.584,	144.885,	3785.61
6.6707,	0.00874452,	401.536,	144.885,	3785.6
6.6709,	0.00874448,	401.488,	144.885,	3785.59
6.67109,	0.00874444,	401.44,	144.885,	3785.58
6.67129,	0.00874439,	401.391,	144.885,	3785.56
6.67149,	0.00874435,	401.343,	144.885,	3785.55
6.67169,	0.0087443,	401.295,	144.885,	3785.54
6.67189,	0.00874426,	401.247,	144.885,	3785.53
6.67209,	0.0087442,	401.198,	144.884,	3785.51
6.67229,	0.00874413,	401.149,	144.884,	3785.5
6.67249,	0.00874407,	401.1,	144.884,	3785.49
6.67269,	0.008744,	401.051,	144.883,	3785.48
6.67289,	0.00874394,	401.002,	144.883,	3785.46
6.67309,	0.00874387,	400.953,	144.883,	3785.45
6.67329,	0.00874381,	400.903,	144.882,	3785.44
6.67349,	0.00874374,	400.854,	144.882,	3785.43
6.67369,	0.00874368,	400.805,	144.882,	3785.41
6.67389,	0.00874361,	400.756,	144.881,	3785.4
6.67409,	0.00874355,	400.707,	144.881,	3785.39
6.67429,	0.00874349,	400.658,	144.881,	3785.38
6.67449,	0.00874342,	400.609,	144.881,	3785.36
6.67469,	0.00874336,	400.56,	144.88,	3785.35
6.67489,	0.0087433,	400.511,	144.88,	3785.34
6.67509,	0.00874323,	400.462,	144.88,	3785.33
6.67529,	0.00874317,	400.413,	144.879,	3785.31
6.67549,	0.00874311,	400.364,	144.879,	3785.3
6.67569,	0.00874304,	400.315,	144.879,	3785.29
6.67589,	0.00874298,	400.266,	144.878,	3785.28
6.67609,	0.00874292,	400.217,	144.878,	3785.26
6.67629,	0.00874285,	400.168,	144.878,	3785.25
6.67649,	0.00874278,	400.119,	144.877,	3785.24
6.67669,	0.00874272,	400.07,	144.877,	3785.23
6.67689,	0.00874266,	400.021,	144.877,	3785.21
6.67709,	0.00874259,	399.972,	144.876,	3785.2
6.67729,	0.00874253,	399.923,	144.876,	3785.19
6.67749,	0.00874247,	399.874,	144.876,	3785.18
6.67769,	0.00874241,	399.826,	144.876,	3785.16
6.67789,	0.00874234,	399.777,	144.875,	3785.15
6.67809,	0.00874228,	399.728,	144.875,	3785.14
6.67829,	0.00874222,	399.679,	144.875,	3785.13
6.67849,	0.00874215,	399.63,	144.874,	3785.11
6.67869,	0.00874209,	399.581,	144.874,	3785.1
6.67889,	0.00874203,	399.532,	144.874,	3785.09
6.67909,	0.00874196,	399.483,	144.873,	3785.08
6.67929,	0.0087419,	399.434,	144.873,	3785.06
6.67949,	0.00874184,	399.385,	144.873,	3785.05
6.67969,	0.00874177,	399.336,	144.872,	3785.04
6.67989,	0.00874171,	399.287,	144.872,	3785.03
6.68009,	0.00874165,	399.238,	144.872,	3785.01
6.68029,	0.00874158,	399.19,	144.871,	3785
6.68049,	0.00874152,	399.141,	144.871,	3784.99
6.68069,	0.00874146,	399.092,	144.871,	3784.98
6.68088,	0.00874139,	399.043,	144.871,	3784.96
6.68108,	0.00874133,	398.994,	144.87,	3784.95
6.68128,	0.00874127,	398.945,	144.87,	3784.94
6.68148,	0.00874121,	398.896,	144.87,	3784.93
6.68168,	0.00874115,	398.848,	144.869,	3784.91
6.68188,	0.00874108,	398.799,	144.869,	3784.9
6.68208,	0.00874102,	398.75,	144.869,	3784.89
6.68228,	0.00874095,	398.701,	144.868,	3784.88
6.68248,	0.00874089,	398.652,	144.868,	3784.86
6.68268,	0.00874083,	398.603,	144.868,	3784.85
6.68288,	0.00874076,	398.554,	144.867,	3784.84
6.68308,	0.0087407,	398.506,	144.867,	3784.83
6.68328,	0.00874064,	398.457,	144.867,	3784.81
6.68348,	0.00874058,	398.408,	144.867,	3784.8
6.68368,	0.00874051,	398.359,	144.866,	3784.79
6.68388,	0.00874045,	398.31,	144.866,	3784.78
6.68408,	0.00874039,	398.262,	144.866,	3784.76
6.68428,	0.00874033,	398.213,	144.865,	3784.75
6.68448,	0.00874026,	398.164,	144.865,	3784.74
6.68468,	0.0087402,	398.115,	144.865,	3784.73
6.68488,	0.00874014,	398.066,	144.865,	3784.71
6.68508,	0.00874008,	398.018,	144.864,	3784.7
6.68528,	0.00874001,	397.969,	144.864,	3784.69
6.68548,	0.00873995,	397.92,	144.864,	3784.68
6.68568,	0.00873989,	397.871,	144.863,	3784.66
6.68588,	0.00873982,	397.822,	144.863,	3784.65
6.68608,	0.00873976,	397.774,	144.863,	3784.64
6.68628,	0.0087397,	397.725,	144.862,	3784.63
6.68648,	0.00873964,	397.676,	144.862,	3784.61
6.68668,	0.00873957,	397.627,	144.862,	3784.6
6.68688,	0.00873951,	397.579,	144.862,	3784.59
6.68708,	0.00873945,	397.53,	144.861,	3784.58
6.68728,	0.00873939,	397.481,	144.861,	3784.56
6.68748,	0.00873933,	397.432,	144.861,	3784.55
6.68768,	0.00873927,	397.384,	144.861,	3784.54
6.68788,	0.00873921,	397.335,	144.86,	3784.53
6.68808,	0.00873914,	397.286,	144.86,	3784.51
6.68828,	0.00873908,	397.238,	144.86,	3784.5
6.68848,	0.00873901,	397.189,	144.859,	3784.49
6.68868,	0.00873895,	397.14,	144.859,	3784.48
6.68888,	0.00873889,	397.091,	144.859,	3784.46
6.68908,	0.00873883,	397.043,	144.858,	3784.45
6.68928,	0.00873876,	396.994,	144.858,	3784.44
6.68948,	0.0087387,	396.945,	144.858,	3784.43
6.68968,	0.00873864,	396.897,	144.858,	3784.41
6.68988,	0.00873858,	396.848,	144.857,	3784.4
6.69008,	0.00873852,	396.799,	144.857,	3784.39
6.69028,	0.00873846,	396.751,	144.857,	3784.38
6.69047,	0.0087384,	396.702,	144.857,	3784.36
6.69067,	0.00873833,	396.653,	144.856,	3784.35
6.69087,	0.00873827,	396.605,	144.856,	3784.34
6.69107,	0.00873821,	396.556,	144.856,	3784.33
6.69127,	0.00873815,	396.508,	144.855,	3784.31
6.69147,	0.00873809,	396.459,	144.855,	3784.3
6.69167,	0.00873802,	396.41,	144.855,	3784.29
6.69187,	0.00873796,	396.361,	144.855,	3784.28
6.69207,	0.0087379,	396.313,	144.854,	3784.26
6.69227,	0.00873784,	396.264,	144.854,	3784.25
6.69247,	0.00873778,	396.215,	144.854,	3784.24
6.69267,	0.00873772,	396.167,	144.853,	3784.23
6.69287,	0.00873766,	396.118,	144.853,	3784.21
6.69307,	0.00873759,	396.07,	144.853,	3784.2
6.69327,	0.00873753,	396.021,	144.853,	3784.19
6.69347,	0.00873747,	395.973,	144.852,	3784.18
6.69367,	0.00873741,	395.924,	144.852,	3784.16
6.69387,	0.00873735,	395.875,	144.852,	3784.15
6.69407,	0.00873729,	395.827,	144.852,	3784.14
6.69427,	0.00873723,	395.778,	144.851,	3784.12
6.69447,	0.00873716,	395.73,	144.851,	3784.11
6.69467,	0.0087371,	395.681,	144.851,	3784.1
6.69487,	0.00873704,	395.633,	144.85,	3784.09
6.69507,	0.00873698,	395.584,	144.85,	3784.07
6.69527,	0.00873691,	395.535,	144.85,	3784.06
6.69547,	0.00873685,	395.487,	144.85,	3784.05
6.69567,	0.00873679,	395.438,	144.849,	3784.04
6.69587,	0.00873673,	395.39,	144.849,	3784.02
6.69607,	0.00873667,	395.341,	144.849,	3784.01
6.69627,	0.00873661,	395.293,	144.849,	3784
6.69647,	0.00873655,	395.244,	144.848,	3783.99
6.69667,	0.00873649,	395.196,	144.848,	3783.97
6.69687,	0.00873643,	395.147,	144.848,	3783.96
6.69707,	0.00873637,	395.099,	144.847,	3783.95
6.69727,	0.00873631,	395.05,	144.847,	3783.94
6.69747,	0.00873625,	395.002,	144.847,	3783.92
6.69767,	0.00873619,	394.953,	144.847,	3783.91
6.69787,	0.00873612,	394.905,	144.846,	3783.9
6.69807,	0.00873607,	394.856,	144.846,	3783.89
6.69827,	0.008736,	394.808,	144.846,	3783.87
6.69847,	0.00873594,	394.759,	144.846,	3783.86
6.69867,	0.00873588,	394.71,	144.845,	3783.85
6.69887,	0.00873582,	394.662,	144.845,	3783.84
6.69907,	0.00873576,	394.614,	144.845,	3783.82
6.69927,	0.0087357,	394.565,	144.845,	3783.81
6.69947,	0.00873564,	394.517,	144.844,	3783.8
6.69967,	0.00873557,	394.468,	144.844,	3783.79
6.69987,	0.00873551,	394.42,	144.844,	3783.77
6.70007,	0.00873547,	394.372,	144.844,	3783.76
6.70026,	0.00873544,	394.325,	144.844,	3783.75
6.70046,	0.00873539,	394.277,	144.844,	3783.74
6.70066,	0.00873535,	394.23,	144.844,	3783.72
6.70086,	0.00873531,	394.182,	144.844,	3783.71
6.70106,	0.00873527,	394.135,	144.844,	3783.7
6.70126,	0.00873523,	394.087,	144.844,	3783.69
6.70146,	0.00873519,	394.039,	144.844,	3783.67
6.70166,	0.00873515,	393.992,	144.845,	3783.66
6.70186,	0.0087351,	393.944,	144.845,	3783.65
6.70206,	0.00873507,	393.897,	144.845,	3783.64
6.70226,	0.00873502,	393.849,	144.845,	3783.62
6.70246,	0.00873499,	393.802,	144.845,	3783.61
6.70266,	0.00873494,	393.754,	144.845,	3783.6
6.70286,	0.0087349,	393.707,	144.845,	3783.59
6.70306,	0.00873487,	393.659,	144.845,	3783.57
6.70326,	0.00873482,	393.612,	144.845,	3783.56
6.70346,	0.00873479,	393.564,	144.845,	3783.55
6.70366,	0.00873474,	393.517,	144.845,	3783.54
6.70386,	0.0087347,	393.469,	144.845,	3783.52
6.70406,	0.00873466,	393.422,	144.846,	3783.51
6.70426,	0.00873462,	393.375,	144.846,	3783.5
6.70446,	0.00873458,	393.327,	144.846,	3783.49
6.70466,	0.00873454,	393.28,	144.846,	3783.47
6.70486,	0.0087345,	393.232,	144.846,	3783.46
6.70506,	0.00873446,	393.185,	144.846,	3783.45
6.70526,	0.00873442,	393.137,	144.846,	3783.44
6.70546,	0.00873438,	393.09,	144.846,	3783.42
6.70566,	0.00873434,	393.042,	144.846,	3783.41
6.70586,	0.00873428,	392.994,	144.846,	3783.4
6.70606,	0.00873422,	392.946,	144.846,	3783.39
6.70626,	0.00873416,	392.897,	144.845,	3783.37
6.70646,	0.0087341,	392.849,	144.845,	3783.36
6.70666,	0.00873404,	392.801,	144.845,	3783.35
6.70686,	0.00873398,	392.752,	144.845,	3783.33
6.70706,	0.00873392,	392.704,	144.844,	3783.32
6.70726,	0.00873386,	392.656,	144.844,	3783.31
6.70746,	0.00873381,	392.608,	144.844,	3783.3
6.70766,	0.00873374,	392.559,	144.844,	3783.28
6.70786,	0.00873368,	392.511,	144.844,	3783.27
6.70806,	0.00873363,	392.463,	144.843,	3783.26
6.70826,	0.00873357,	392.415,	144.843,	3783.25
6.70846,	0.00873351,	392.366,	144.843,	3783.23
6.70866,	0.00873345,	392.318,	144.843,	3783.22
6.70886,	0.00873339,	392.27,	144.842,	3783.21
6.70906,	0.00873333,	392.221,	144.842,	3783.2
6.70926,	0.00873326,	392.173,	144.842,	3783.18
6.70946,	0.00873321,	392.125,	144.842,	3783.17
6.70966,	0.00873315,	392.077,	144.841,	3783.16
6.70986,	0.00873309,	392.028,	144.841,	3783.15
6.71005,	0.00873303,	391.98,	144.841,	3783.13
6.71025,	0.00873297,	391.932,	144.841,	3783.12
6.71045,	0.00873291,	391.884,	144.84,	3783.11
6.71065,	0.00873285,	391.836,	144.84,	3783.1
6.71085,	0.00873279,	391.787,	144.84,	3783.08
6.71105,	0.00873274,	391.739,	144.84,	3783.07
6.71125,	0.00873268,	391.691,	144.84,	3783.06
6.71145,	0.00873262,	391.643,	144.839,	3783.05
6.71165,	0.00873256,	391.595,	144.839,	3783.03
6.71185,	0.0087325,	391.547,	144.839,	3783.02
6.71205,	0.00873244,	391.498,	144.839,	3783.01
6.71225,	0.00873238,	391.45,	144.839,	3783
6.71245,	0.00873232,	391.402,	144.838,	3782.98
6.71265,	0.00873227,	391.354,	144.838,	3782.97
6.71285,	0.0087322,	391.305,	144.838,	3782.96
6.71305,	0.00873214,	391.257,	144.838,	3782.95
6.71325,	0.00873208,	391.209,	144.837,	3782.93
6.71345,	0.00873202,	391.161,	144.837,	3782.92
6.71365,	0.00873197,	391.113,	144.837,	3782.91
6.71385,	0.00873191,	391.065,	144.837,	3782.9
6.71405,	0.00873185,	391.017,	144.836,	3782.88
6.71425,	0.00873179,	390.968,	144.836,	3782.87
6.71445,	0.00873173,	390.92,	144.836,	3782.86
