Time	MissNT3	MissNT4	MissNT5	MissVM3	MissVM4	MissVM5
8.99889,	0.483231,	-0.966285,	0.84521,	-4.07424,	6.40082,	67.9406
8.99909,	0.483156,	-0.966167,	0.845159,	-4.07363,	6.40015,	67.9326
8.9993,	0.483081,	-0.966048,	0.845108,	-4.07303,	6.39947,	67.9246
8.9995,	0.483006,	-0.96593,	0.845057,	-4.07242,	6.3988,	67.9166
8.9997,	0.48293,	-0.965812,	0.845006,	-4.07181,	6.39813,	67.9087
8.9999,	0.482855,	-0.965694,	0.844955,	-4.0712,	6.39745,	67.9007
9.0001,	0.48278,	-0.965576,	0.844904,	-4.07059,	6.39678,	67.8927
9.0003,	0.482705,	-0.965457,	0.844853,	-4.06998,	6.39611,	67.8847
9.0005,	0.48263,	-0.965339,	0.844801,	-4.06938,	6.39544,	67.8767
9.0007,	0.482554,	-0.965221,	0.844751,	-4.06877,	6.39476,	67.8688
9.0009,	0.482479,	-0.965103,	0.8447,	-4.06816,	6.39409,	67.8608
9.0011,	0.482404,	-0.964985,	0.844648,	-4.06755,	6.39342,	67.8528
9.0013,	0.482329,	-0.964867,	0.844597,	-4.06694,	6.39274,	67.8448
9.0015,	0.482254,	-0.964749,	0.844546,	-4.06634,	6.39207,	67.8369
9.0017,	0.482179,	-0.96463,	0.844495,	-4.06573,	6.3914,	67.8289
9.0019,	0.482104,	-0.964512,	0.844444,	-4.06512,	6.39073,	67.8209
9.0021,	0.482029,	-0.964394,	0.844393,	-4.06452,	6.39005,	67.8129
9.0023,	0.481953,	-0.964276,	0.844342,	-4.06391,	6.38938,	67.805
9.0025,	0.481878,	-0.964158,	0.844291,	-4.0633,	6.38871,	67.797
9.0027,	0.481803,	-0.96404,	0.84424,	-4.06269,	6.38804,	67.789
9.0029,	0.481728,	-0.963922,	0.844189,	-4.06209,	6.38737,	67.7811
9.0031,	0.481653,	-0.963804,	0.844138,	-4.06148,	6.38669,	67.7731
9.0033,	0.481578,	-0.963686,	0.844087,	-4.06087,	6.38602,	67.7651
9.0035,	0.481503,	-0.963568,	0.844036,	-4.06027,	6.38535,	67.7571
9.0037,	0.481428,	-0.96345,	0.843985,	-4.05966,	6.38468,	67.7492
9.0039,	0.481353,	-0.963332,	0.843934,	-4.05905,	6.384,	67.7412
9.0041,	0.481278,	-0.963215,	0.843883,	-4.05845,	6.38333,	67.7332
9.0043,	0.481203,	-0.963097,	0.843831,	-4.05784,	6.38266,	67.7253
9.0045,	0.481128,	-0.962979,	0.843781,	-4.05723,	6.38199,	67.7173
9.0047,	0.481053,	-0.962861,	0.843729,	-4.05663,	6.38132,	67.7094
9.0049,	0.480978,	-0.962743,	0.843678,	-4.05602,	6.38065,	67.7014
9.0051,	0.480904,	-0.962625,	0.843627,	-4.05541,	6.37997,	67.6934
9.0053,	0.480829,	-0.962507,	0.843576,	-4.05481,	6.3793,	67.6855
9.0055,	0.480754,	-0.962389,	0.843525,	-4.0542,	6.37863,	67.6775
9.0057,	0.480679,	-0.962272,	0.843474,	-4.0536,	6.37796,	67.6696
9.0059,	0.480604,	-0.962154,	0.843423,	-4.05299,	6.37729,	67.6616
9.0061,	0.480529,	-0.962036,	0.843372,	-4.05238,	6.37662,	67.6536
9.0063,	0.480454,	-0.961918,	0.84332,	-4.05178,	6.37594,	67.6457
9.00651,	0.480379,	-0.9618,	0.843269,	-4.05117,	6.37527,	67.6377
9.00671,	0.480304,	-0.961682,	0.843218,	-4.05057,	6.3746,	67.6298
9.00691,	0.48023,	-0.961565,	0.843167,	-4.04996,	6.37393,	67.6218
9.00711,	0.480155,	-0.961447,	0.843116,	-4.04936,	6.37326,	67.6139
9.00731,	0.48008,	-0.961329,	0.843065,	-4.04875,	6.37259,	67.6059
9.00751,	0.480005,	-0.961212,	0.843014,	-4.04815,	6.37192,	67.598
9.00771,	0.47993,	-0.961094,	0.842963,	-4.04754,	6.37125,	67.59
9.00791,	0.479856,	-0.960976,	0.842912,	-4.04694,	6.37058,	67.5821
9.00811,	0.479781,	-0.960858,	0.842861,	-4.04633,	6.3699,	67.5741
9.00831,	0.479706,	-0.960741,	0.842809,	-4.04573,	6.36923,	67.5662
9.00851,	0.479631,	-0.960623,	0.842758,	-4.04512,	6.36856,	67.5582
9.00871,	0.479557,	-0.960505,	0.842707,	-4.04452,	6.36789,	67.5503
9.00891,	0.479482,	-0.960388,	0.842656,	-4.04391,	6.36722,	67.5423
9.00911,	0.479407,	-0.96027,	0.842605,	-4.04331,	6.36655,	67.5344
9.00931,	0.479333,	-0.960153,	0.842554,	-4.04271,	6.36588,	67.5264
9.00951,	0.479258,	-0.960035,	0.842503,	-4.0421,	6.36521,	67.5185
9.00971,	0.479183,	-0.959917,	0.842452,	-4.0415,	6.36454,	67.5106
9.00991,	0.479109,	-0.9598,	0.8424,	-4.04089,	6.36387,	67.5026
9.01011,	0.479034,	-0.959682,	0.842349,	-4.04029,	6.3632,	67.4947
9.01031,	0.478959,	-0.959565,	0.842298,	-4.03969,	6.36253,	67.4867
9.01051,	0.478885,	-0.959447,	0.842247,	-4.03908,	6.36186,	67.4788
9.01071,	0.47881,	-0.95933,	0.842196,	-4.03848,	6.36119,	67.4708
9.01091,	0.478735,	-0.959212,	0.842145,	-4.03788,	6.36052,	67.4629
9.01111,	0.478661,	-0.959095,	0.842094,	-4.03727,	6.35985,	67.455
9.01131,	0.478586,	-0.958977,	0.842042,	-4.03667,	6.35918,	67.447
9.01151,	0.478512,	-0.95886,	0.841991,	-4.03606,	6.35851,	67.4391
9.01171,	0.478437,	-0.958742,	0.84194,	-4.03546,	6.35784,	67.4312
9.01191,	0.478363,	-0.958625,	0.841889,	-4.03486,	6.35717,	67.4232
9.01211,	0.478288,	-0.958507,	0.841838,	-4.03426,	6.3565,	67.4153
9.01231,	0.478214,	-0.95839,	0.841787,	-4.03365,	6.35582,	67.4074
9.01251,	0.478139,	-0.958272,	0.841735,	-4.03305,	6.35516,	67.3994
9.01271,	0.478065,	-0.958155,	0.841684,	-4.03245,	6.35449,	67.3915
9.01291,	0.47799,	-0.958038,	0.841633,	-4.03184,	6.35382,	67.3836
9.01311,	0.477916,	-0.95792,	0.841582,	-4.03124,	6.35315,	67.3756
9.01331,	0.477841,	-0.957803,	0.841531,	-4.03064,	6.35248,	67.3677
9.01351,	0.477767,	-0.957686,	0.841479,	-4.03004,	6.35181,	67.3598
9.01371,	0.477692,	-0.957568,	0.841428,	-4.02943,	6.35114,	67.3519
9.01392,	0.477618,	-0.957451,	0.841377,	-4.02883,	6.35047,	67.3439
9.01412,	0.477543,	-0.957334,	0.841326,	-4.02823,	6.3498,	67.336
9.01432,	0.477469,	-0.957216,	0.841275,	-4.02763,	6.34913,	67.3281
9.01452,	0.477395,	-0.957099,	0.841224,	-4.02702,	6.34846,	67.3202
9.01472,	0.47732,	-0.956982,	0.841172,	-4.02642,	6.34779,	67.3122
9.01492,	0.477246,	-0.956864,	0.841121,	-4.02582,	6.34712,	67.3043
9.01512,	0.477171,	-0.956747,	0.84107,	-4.02522,	6.34645,	67.2964
9.01532,	0.477097,	-0.95663,	0.841019,	-4.02462,	6.34578,	67.2885
9.01552,	0.477023,	-0.956513,	0.840968,	-4.02401,	6.34511,	67.2806
9.01572,	0.476948,	-0.956396,	0.840916,	-4.02341,	6.34444,	67.2726
9.01592,	0.476874,	-0.956278,	0.840865,	-4.02281,	6.34378,	67.2647
9.01612,	0.4768,	-0.956161,	0.840814,	-4.02221,	6.34311,	67.2568
9.01632,	0.476725,	-0.956044,	0.840763,	-4.02161,	6.34244,	67.2489
9.01652,	0.476651,	-0.955927,	0.840712,	-4.02101,	6.34177,	67.241
9.01672,	0.476577,	-0.95581,	0.84066,	-4.02041,	6.3411,	67.2331
9.01692,	0.476503,	-0.955692,	0.840609,	-4.01981,	6.34043,	67.2252
9.01712,	0.476428,	-0.955575,	0.840558,	-4.0192,	6.33976,	67.2172
9.01732,	0.476354,	-0.955458,	0.840507,	-4.0186,	6.33909,	67.2093
9.01752,	0.47628,	-0.955341,	0.840456,	-4.018,	6.33842,	67.2014
9.01772,	0.476206,	-0.955224,	0.840404,	-4.0174,	6.33776,	67.1935
9.01792,	0.476131,	-0.955107,	0.840353,	-4.0168,	6.33709,	67.1856
9.01812,	0.476057,	-0.95499,	0.840302,	-4.0162,	6.33642,	67.1777
9.01832,	0.475983,	-0.954873,	0.840251,	-4.0156,	6.33575,	67.1698
9.01852,	0.475909,	-0.954756,	0.840199,	-4.015,	6.33508,	67.1619
9.01872,	0.475835,	-0.954639,	0.840148,	-4.0144,	6.33441,	67.154
9.01892,	0.47576,	-0.954522,	0.840097,	-4.0138,	6.33375,	67.1461
9.01912,	0.475686,	-0.954405,	0.840046,	-4.0132,	6.33308,	67.1381
9.01932,	0.475612,	-0.954288,	0.839994,	-4.0126,	6.33241,	67.1302
9.01952,	0.475538,	-0.954171,	0.839943,	-4.012,	6.33174,	67.1223
9.01972,	0.475464,	-0.954054,	0.839892,	-4.0114,	6.33107,	67.1144
9.01992,	0.47539,	-0.953937,	0.839841,	-4.0108,	6.3304,	67.1065
9.02012,	0.475316,	-0.95382,	0.839789,	-4.0102,	6.32974,	67.0986
9.02032,	0.475242,	-0.953703,	0.839738,	-4.0096,	6.32907,	67.0907
9.02052,	0.475168,	-0.953586,	0.839687,	-4.009,	6.3284,	67.0828
9.02072,	0.475094,	-0.953469,	0.839636,	-4.0084,	6.32773,	67.0749
9.02092,	0.47502,	-0.953352,	0.839584,	-4.0078,	6.32707,	67.067
9.02112,	0.474945,	-0.953235,	0.839533,	-4.0072,	6.3264,	67.0591
9.02133,	0.474871,	-0.953119,	0.839482,	-4.0066,	6.32573,	67.0513
9.02153,	0.474797,	-0.953002,	0.839431,	-4.006,	6.32506,	67.0434
9.02173,	0.474723,	-0.952885,	0.839379,	-4.0054,	6.32439,	67.0355
9.02193,	0.474649,	-0.952768,	0.839328,	-4.00481,	6.32373,	67.0276
9.02213,	0.474575,	-0.952651,	0.839277,	-4.00421,	6.32306,	67.0197
9.02233,	0.474501,	-0.952534,	0.839226,	-4.00361,	6.32239,	67.0118
9.02253,	0.474428,	-0.952418,	0.839174,	-4.00301,	6.32172,	67.0039
9.02273,	0.474354,	-0.952301,	0.839123,	-4.00241,	6.32106,	66.996
9.02293,	0.47428,	-0.952184,	0.839072,	-4.00181,	6.32039,	66.9881
9.02313,	0.474206,	-0.952067,	0.83902,	-4.00121,	6.31972,	66.9802
9.02333,	0.474132,	-0.951951,	0.838969,	-4.00062,	6.31906,	66.9723
9.02353,	0.474058,	-0.951834,	0.838918,	-4.00002,	6.31839,	66.9645
9.02373,	0.473984,	-0.951717,	0.838867,	-3.99942,	6.31772,	66.9566
9.02393,	0.47391,	-0.9516,	0.838815,	-3.99882,	6.31705,	66.9487
9.02413,	0.473836,	-0.951484,	0.838764,	-3.99822,	6.31639,	66.9408
9.02433,	0.473762,	-0.951367,	0.838713,	-3.99762,	6.31572,	66.9329
9.02453,	0.473689,	-0.95125,	0.838661,	-3.99703,	6.31505,	66.925
9.02473,	0.473615,	-0.951134,	0.83861,	-3.99643,	6.31439,	66.9171
9.02493,	0.473541,	-0.951017,	0.838559,	-3.99583,	6.31372,	66.9093
9.02513,	0.473467,	-0.9509,	0.838508,	-3.99523,	6.31305,	66.9014
9.02533,	0.473393,	-0.950784,	0.838456,	-3.99464,	6.31239,	66.8935
9.02553,	0.47332,	-0.950667,	0.838405,	-3.99404,	6.31172,	66.8856
9.02573,	0.473246,	-0.95055,	0.838354,	-3.99344,	6.31105,	66.8777
9.02593,	0.473172,	-0.950434,	0.838302,	-3.99284,	6.31039,	66.8699
9.02613,	0.473098,	-0.950317,	0.838251,	-3.99225,	6.30972,	66.862
9.02633,	0.473024,	-0.950201,	0.8382,	-3.99165,	6.30905,	66.8541
9.02653,	0.472951,	-0.950084,	0.838148,	-3.99105,	6.30839,	66.8462
9.02673,	0.472877,	-0.949968,	0.838097,	-3.99046,	6.30772,	66.8384
9.02693,	0.472803,	-0.949851,	0.838046,	-3.98986,	6.30705,	66.8305
9.02713,	0.47273,	-0.949735,	0.837995,	-3.98926,	6.30639,	66.8226
9.02733,	0.472656,	-0.949618,	0.837943,	-3.98867,	6.30572,	66.8147
9.02753,	0.472582,	-0.949502,	0.837892,	-3.98807,	6.30506,	66.8069
9.02773,	0.472509,	-0.949385,	0.83784,	-3.98747,	6.30439,	66.799
9.02793,	0.472435,	-0.949269,	0.837789,	-3.98688,	6.30372,	66.7911
9.02813,	0.472361,	-0.949152,	0.837738,	-3.98628,	6.30306,	66.7833
9.02833,	0.472288,	-0.949036,	0.837687,	-3.98568,	6.30239,	66.7754
9.02853,	0.472214,	-0.948919,	0.837635,	-3.98509,	6.30173,	66.7675
9.02874,	0.47214,	-0.948803,	0.837584,	-3.98449,	6.30106,	66.7597
9.02894,	0.472067,	-0.948687,	0.837532,	-3.98389,	6.30039,	66.7518
9.02914,	0.471993,	-0.94857,	0.837481,	-3.9833,	6.29973,	66.7439
9.02934,	0.47192,	-0.948454,	0.83743,	-3.9827,	6.29906,	66.7361
9.02954,	0.471846,	-0.948338,	0.837379,	-3.98211,	6.2984,	66.7282
9.02974,	0.471772,	-0.948221,	0.837327,	-3.98151,	6.29773,	66.7203
9.02994,	0.471699,	-0.948105,	0.837276,	-3.98092,	6.29706,	66.7125
9.03014,	0.471625,	-0.947989,	0.837224,	-3.98032,	6.2964,	66.7046
9.03034,	0.471552,	-0.947872,	0.837173,	-3.97973,	6.29573,	66.6968
9.03054,	0.471478,	-0.947756,	0.837122,	-3.97913,	6.29507,	66.6889
9.03074,	0.471405,	-0.94764,	0.83707,	-3.97853,	6.2944,	66.681
9.03094,	0.471331,	-0.947523,	0.837019,	-3.97794,	6.29374,	66.6732
9.03114,	0.471258,	-0.947407,	0.836968,	-3.97734,	6.29307,	66.6653
9.03134,	0.471184,	-0.947291,	0.836916,	-3.97675,	6.29241,	66.6575
9.03154,	0.471111,	-0.947175,	0.836865,	-3.97615,	6.29174,	66.6496
9.03174,	0.471037,	-0.947058,	0.836814,	-3.97556,	6.29108,	66.6418
9.03194,	0.470964,	-0.946942,	0.836762,	-3.97496,	6.29041,	66.6339
9.03214,	0.470891,	-0.946826,	0.836711,	-3.97437,	6.28975,	66.6261
9.03234,	0.470817,	-0.94671,	0.836659,	-3.97378,	6.28908,	66.6182
9.03254,	0.470744,	-0.946594,	0.836608,	-3.97318,	6.28842,	66.6104
9.03274,	0.47067,	-0.946477,	0.836557,	-3.97259,	6.28775,	66.6025
9.03294,	0.470597,	-0.946361,	0.836505,	-3.97199,	6.28709,	66.5946
9.03314,	0.470524,	-0.946245,	0.836454,	-3.9714,	6.28642,	66.5868
9.03334,	0.47045,	-0.946129,	0.836403,	-3.9708,	6.28576,	66.5789
9.03354,	0.470377,	-0.946013,	0.836351,	-3.97021,	6.28509,	66.5711
9.03374,	0.470303,	-0.945897,	0.8363,	-3.96962,	6.28443,	66.5633
9.03394,	0.47023,	-0.945781,	0.836248,	-3.96902,	6.28376,	66.5554
9.03414,	0.470157,	-0.945664,	0.836197,	-3.96843,	6.2831,	66.5476
9.03434,	0.470084,	-0.945548,	0.836146,	-3.96783,	6.28243,	66.5397
9.03454,	0.47001,	-0.945432,	0.836094,	-3.96724,	6.28177,	66.5319
9.03474,	0.469937,	-0.945316,	0.836043,	-3.96665,	6.28111,	66.524
9.03494,	0.469864,	-0.9452,	0.835991,	-3.96605,	6.28044,	66.5162
9.03514,	0.46979,	-0.945084,	0.83594,	-3.96546,	6.27978,	66.5084
9.03534,	0.469717,	-0.944968,	0.835889,	-3.96487,	6.27911,	66.5005
9.03554,	0.469644,	-0.944852,	0.835837,	-3.96427,	6.27845,	66.4927
9.03574,	0.469571,	-0.944736,	0.835786,	-3.96368,	6.27778,	66.4848
9.03594,	0.469497,	-0.94462,	0.835734,	-3.96309,	6.27712,	66.477
9.03615,	0.469424,	-0.944504,	0.835683,	-3.96249,	6.27646,	66.4692
9.03635,	0.469351,	-0.944388,	0.835632,	-3.9619,	6.27579,	66.4613
9.03655,	0.469278,	-0.944273,	0.83558,	-3.96131,	6.27513,	66.4535
9.03675,	0.469205,	-0.944157,	0.835529,	-3.96072,	6.27446,	66.4457
9.03695,	0.469132,	-0.944041,	0.835477,	-3.96012,	6.2738,	66.4378
9.03715,	0.469058,	-0.943925,	0.835426,	-3.95953,	6.27314,	66.43
9.03735,	0.468985,	-0.943809,	0.835375,	-3.95894,	6.27247,	66.4222
9.03755,	0.468912,	-0.943693,	0.835323,	-3.95834,	6.27181,	66.4143
9.03775,	0.468839,	-0.943577,	0.835272,	-3.95775,	6.27115,	66.4065
9.03795,	0.468766,	-0.943461,	0.83522,	-3.95716,	6.27048,	66.3987
9.03815,	0.468693,	-0.943345,	0.835169,	-3.95657,	6.26982,	66.3908
9.03835,	0.46862,	-0.94323,	0.835117,	-3.95598,	6.26915,	66.383
9.03855,	0.468547,	-0.943114,	0.835066,	-3.95538,	6.26849,	66.3752
9.03875,	0.468474,	-0.942998,	0.835015,	-3.95479,	6.26783,	66.3674
9.03895,	0.4684,	-0.942882,	0.834963,	-3.9542,	6.26717,	66.3595
9.03915,	0.468327,	-0.942766,	0.834912,	-3.95361,	6.2665,	66.3517
9.03935,	0.468254,	-0.942651,	0.83486,	-3.95302,	6.26584,	66.3439
9.03955,	0.468181,	-0.942535,	0.834809,	-3.95243,	6.26517,	66.3361
9.03975,	0.468108,	-0.942419,	0.834757,	-3.95183,	6.26451,	66.3282
9.03995,	0.468035,	-0.942303,	0.834706,	-3.95124,	6.26385,	66.3204
9.04015,	0.467962,	-0.942188,	0.834654,	-3.95065,	6.26319,	66.3126
9.04035,	0.467889,	-0.942072,	0.834603,	-3.95006,	6.26252,	66.3048
9.04055,	0.467816,	-0.941956,	0.834552,	-3.94947,	6.26186,	66.297
9.04075,	0.467743,	-0.941841,	0.8345,	-3.94888,	6.2612,	66.2891
9.04095,	0.467671,	-0.941725,	0.834449,	-3.94829,	6.26053,	66.2813
9.04115,	0.467598,	-0.941609,	0.834397,	-3.9477,	6.25987,	66.2735
9.04135,	0.467525,	-0.941494,	0.834346,	-3.9471,	6.25921,	66.2657
9.04155,	0.467452,	-0.941378,	0.834294,	-3.94651,	6.25855,	66.2579
9.04175,	0.467379,	-0.941262,	0.834243,	-3.94592,	6.25788,	66.25
9.04195,	0.467306,	-0.941147,	0.834191,	-3.94533,	6.25722,	66.2422
9.04215,	0.467233,	-0.941031,	0.83414,	-3.94474,	6.25656,	66.2344
9.04235,	0.46716,	-0.940916,	0.834088,	-3.94415,	6.25589,	66.2266
9.04255,	0.467087,	-0.9408,	0.834037,	-3.94356,	6.25523,	66.2188
9.04275,	0.467014,	-0.940685,	0.833985,	-3.94297,	6.25457,	66.211
9.04295,	0.466942,	-0.940569,	0.833934,	-3.94238,	6.25391,	66.2032
9.04315,	0.466869,	-0.940454,	0.833882,	-3.94179,	6.25325,	66.1954
9.04335,	0.466796,	-0.940338,	0.833831,	-3.9412,	6.25258,	66.1876
9.04356,	0.466723,	-0.940223,	0.83378,	-3.94061,	6.25192,	66.1798
9.04376,	0.46665,	-0.940107,	0.833728,	-3.94002,	6.25126,	66.172
9.04396,	0.466578,	-0.939991,	0.833677,	-3.93943,	6.2506,	66.1641
9.04416,	0.466505,	-0.939876,	0.833625,	-3.93884,	6.24994,	66.1563
9.04436,	0.466432,	-0.939761,	0.833574,	-3.93825,	6.24927,	66.1485
9.04456,	0.466359,	-0.939645,	0.833522,	-3.93766,	6.24861,	66.1407
9.04476,	0.466287,	-0.93953,	0.833471,	-3.93707,	6.24795,	66.1329
9.04496,	0.466214,	-0.939414,	0.833419,	-3.93648,	6.24729,	66.1251
9.04516,	0.466141,	-0.939299,	0.833368,	-3.93589,	6.24663,	66.1173
9.04536,	0.466068,	-0.939184,	0.833316,	-3.93531,	6.24596,	66.1095
9.04556,	0.465996,	-0.939068,	0.833265,	-3.93472,	6.2453,	66.1017
9.04576,	0.465923,	-0.938953,	0.833213,	-3.93413,	6.24464,	66.0939
9.04596,	0.46585,	-0.938837,	0.833162,	-3.93354,	6.24398,	66.0861
9.04616,	0.465778,	-0.938722,	0.83311,	-3.93295,	6.24332,	66.0783
9.04636,	0.465705,	-0.938607,	0.833059,	-3.93236,	6.24266,	66.0705
9.04656,	0.465632,	-0.938491,	0.833007,	-3.93177,	6.24199,	66.0628
9.04676,	0.46556,	-0.938376,	0.832955,	-3.93118,	6.24133,	66.0549
9.04696,	0.465487,	-0.938261,	0.832904,	-3.9306,	6.24067,	66.0471
9.04716,	0.465415,	-0.938145,	0.832853,	-3.93001,	6.24001,	66.0394
9.04736,	0.465342,	-0.93803,	0.832801,	-3.92942,	6.23935,	66.0316
9.04756,	0.465269,	-0.937915,	0.832749,	-3.92883,	6.23869,	66.0238
9.04776,	0.465197,	-0.9378,	0.832698,	-3.92824,	6.23803,	66.016
9.04796,	0.465124,	-0.937684,	0.832646,	-3.92765,	6.23736,	66.0082
9.04816,	0.465052,	-0.937569,	0.832595,	-3.92707,	6.2367,	66.0004
9.04836,	0.464979,	-0.937454,	0.832543,	-3.92648,	6.23604,	65.9926
9.04856,	0.464907,	-0.937339,	0.832492,	-3.92589,	6.23538,	65.9848
9.04876,	0.464834,	-0.937224,	0.83244,	-3.9253,	6.23472,	65.977
9.04896,	0.464762,	-0.937108,	0.832389,	-3.92471,	6.23406,	65.9693
9.04916,	0.464689,	-0.936993,	0.832337,	-3.92413,	6.2334,	65.9615
9.04936,	0.464617,	-0.936878,	0.832286,	-3.92354,	6.23274,	65.9537
9.04956,	0.464544,	-0.936763,	0.832234,	-3.92295,	6.23208,	65.9459
9.04976,	0.464472,	-0.936648,	0.832183,	-3.92236,	6.23142,	65.9381
9.04996,	0.464399,	-0.936533,	0.832131,	-3.92178,	6.23076,	65.9303
9.05016,	0.464327,	-0.936418,	0.832079,	-3.92119,	6.2301,	65.9226
9.05036,	0.464254,	-0.936303,	0.832028,	-3.9206,	6.22943,	65.9148
9.05056,	0.464182,	-0.936187,	0.831976,	-3.92002,	6.22878,	65.907
9.05077,	0.464109,	-0.936072,	0.831925,	-3.91943,	6.22811,	65.8992
9.05097,	0.464037,	-0.935957,	0.831873,	-3.91884,	6.22745,	65.8914
9.05117,	0.463965,	-0.935842,	0.831822,	-3.91826,	6.22679,	65.8837
9.05137,	0.463892,	-0.935727,	0.83177,	-3.91767,	6.22613,	65.8759
9.05157,	0.46382,	-0.935612,	0.831719,	-3.91708,	6.22547,	65.8681
9.05177,	0.463748,	-0.935497,	0.831667,	-3.9165,	6.22481,	65.8603
9.05197,	0.463675,	-0.935382,	0.831616,	-3.91591,	6.22415,	65.8526
9.05217,	0.463603,	-0.935267,	0.831564,	-3.91532,	6.22349,	65.8448
9.05237,	0.463531,	-0.935152,	0.831513,	-3.91474,	6.22283,	65.837
9.05257,	0.463458,	-0.935037,	0.831461,	-3.91415,	6.22217,	65.8292
9.05277,	0.463386,	-0.934922,	0.831409,	-3.91356,	6.22151,	65.8215
9.05297,	0.463314,	-0.934807,	0.831358,	-3.91298,	6.22085,	65.8137
9.05317,	0.463241,	-0.934693,	0.831306,	-3.91239,	6.22019,	65.8059
9.05337,	0.463169,	-0.934578,	0.831255,	-3.91181,	6.21953,	65.7982
9.05357,	0.463097,	-0.934463,	0.831203,	-3.91122,	6.21887,	65.7904
9.05377,	0.463025,	-0.934348,	0.831151,	-3.91064,	6.21821,	65.7826
9.05397,	0.462952,	-0.934233,	0.8311,	-3.91005,	6.21755,	65.7749
9.05417,	0.46288,	-0.934118,	0.831048,	-3.90946,	6.21689,	65.7671
9.05437,	0.462808,	-0.934003,	0.830997,	-3.90888,	6.21623,	65.7593
9.05457,	0.462736,	-0.933888,	0.830945,	-3.90829,	6.21557,	65.7516
9.05477,	0.462663,	-0.933774,	0.830893,	-3.90771,	6.21492,	65.7438
9.05497,	0.462591,	-0.933659,	0.830842,	-3.90712,	6.21426,	65.736
9.05517,	0.462519,	-0.933544,	0.83079,	-3.90654,	6.2136,	65.7283
9.05537,	0.462447,	-0.933429,	0.830739,	-3.90595,	6.21294,	65.7205
9.05557,	0.462375,	-0.933315,	0.830687,	-3.90537,	6.21228,	65.7128
9.05577,	0.462303,	-0.9332,	0.830635,	-3.90478,	6.21162,	65.705
9.05597,	0.46223,	-0.933085,	0.830584,	-3.9042,	6.21096,	65.6972
9.05617,	0.462158,	-0.93297,	0.830532,	-3.90361,	6.2103,	65.6895
9.05637,	0.462086,	-0.932855,	0.830481,	-3.90303,	6.20964,	65.6817
9.05657,	0.462014,	-0.932741,	0.830429,	-3.90244,	6.20898,	65.674
9.05677,	0.461942,	-0.932626,	0.830377,	-3.90186,	6.20832,	65.6662
9.05697,	0.46187,	-0.932511,	0.830326,	-3.90128,	6.20766,	65.6585
9.05717,	0.461798,	-0.932397,	0.830274,	-3.90069,	6.20701,	65.6507
9.05737,	0.461726,	-0.932282,	0.830223,	-3.90011,	6.20635,	65.643
9.05757,	0.461654,	-0.932167,	0.830171,	-3.89952,	6.20569,	65.6352
9.05777,	0.461582,	-0.932053,	0.830119,	-3.89894,	6.20503,	65.6275
9.05797,	0.46151,	-0.931938,	0.830068,	-3.89835,	6.20437,	65.6197
9.05818,	0.461438,	-0.931823,	0.830016,	-3.89777,	6.20371,	65.612
9.05838,	0.461366,	-0.931709,	0.829965,	-3.89719,	6.20305,	65.6042
9.05858,	0.461294,	-0.931594,	0.829913,	-3.8966,	6.2024,	65.5965
9.05878,	0.461222,	-0.93148,	0.829861,	-3.89602,	6.20174,	65.5887
9.05898,	0.46115,	-0.931365,	0.82981,	-3.89544,	6.20108,	65.581
9.05918,	0.461078,	-0.931251,	0.829758,	-3.89485,	6.20042,	65.5732
9.05938,	0.461006,	-0.931136,	0.829706,	-3.89427,	6.19976,	65.5655
9.05958,	0.460934,	-0.931022,	0.829655,	-3.89369,	6.1991,	65.5577
9.05978,	0.460862,	-0.930907,	0.829603,	-3.8931,	6.19845,	65.55
9.05998,	0.46079,	-0.930793,	0.829552,	-3.89252,	6.19779,	65.5422
9.06018,	0.460718,	-0.930678,	0.8295,	-3.89194,	6.19713,	65.5345
9.06038,	0.460646,	-0.930564,	0.829448,	-3.89135,	6.19647,	65.5268
9.06058,	0.460574,	-0.930449,	0.829397,	-3.89077,	6.19581,	65.519
9.06078,	0.460503,	-0.930335,	0.829345,	-3.89019,	6.19516,	65.5113
9.06098,	0.460431,	-0.93022,	0.829293,	-3.88961,	6.1945,	65.5036
9.06118,	0.460359,	-0.930106,	0.829242,	-3.88902,	6.19384,	65.4958
9.06138,	0.460287,	-0.929991,	0.82919,	-3.88844,	6.19318,	65.4881
9.06158,	0.460215,	-0.929877,	0.829138,	-3.88786,	6.19252,	65.4803
9.06178,	0.460143,	-0.929763,	0.829087,	-3.88727,	6.19187,	65.4726
9.06198,	0.460071,	-0.929648,	0.829035,	-3.88669,	6.19121,	65.4649
9.06218,	0.46,	-0.929534,	0.828983,	-3.88611,	6.19055,	65.4571
9.06238,	0.459928,	-0.929419,	0.828932,	-3.88553,	6.18989,	65.4494
9.06258,	0.459856,	-0.929305,	0.82888,	-3.88495,	6.18924,	65.4417
9.06278,	0.459784,	-0.929191,	0.828828,	-3.88436,	6.18858,	65.4339
9.06298,	0.459713,	-0.929076,	0.828777,	-3.88378,	6.18792,	65.4262
9.06318,	0.459641,	-0.928962,	0.828725,	-3.8832,	6.18726,	65.4185
9.06338,	0.459569,	-0.928848,	0.828674,	-3.88262,	6.18661,	65.4108
9.06358,	0.459497,	-0.928734,	0.828622,	-3.88204,	6.18595,	65.403
9.06378,	0.459426,	-0.928619,	0.82857,	-3.88146,	6.18529,	65.3953
